comment_num,content,praise_num
0,我喜欢骑车的感觉，今天阳光很好，就是有点大风，好，今天吃完午饭后骑车逛东湖，昨天逛白云西湖！！呵呵……（图是今早广州的日出） ​,0
6,广州白云机场，还是吃着麦当当的我~广州今天刮大风了，这辈子最讨厌刮风天~祈祷等下的飞机不要晚点，我很累了。 ​,0
0,甲午年，农历三月初一，深圳，南山，雷电大风暴雨预警，这是暴风雨前的黑暗。 ​,0
0,"#警务要闻#【幼童被锁屋内 】近日,深圳南山,一位母亲敞开房门到走廊晾衣服,没想到一阵大风吹来,房门被狠狠的关上,打不开,而家中小男孩正哭闹着找妈妈,一门之隔的母亲心急如焚,只好报警求助,最终在消防官兵的帮助下把门锁打开。小编提醒:勿将幼儿独自留在家中,出门时记得带钥匙 ​",1
0,我在这里：#广州市-海珠区#哎呦！一会儿冷，一会儿热！一会儿大风，一会儿出太阳！难怪感冒一直好不了！ ​,0
7,昨夜大风，刮失件衣服。此衣于今年4月购于广州佛山某大型商场。今年11月丢失于广州海珠区某小区。为缅怀此衫，本人决定周末去逛街。 ​,0
5,巧大风喔巧冷喔~坑爹的要感冒啦 我在这里：#广州市-海珠区#仲要赶去西村稳妈咪食饭 ​,0
21,去完海珠湖食完刷刷锅、我地又嚟到赤岗塔公园睇广州塔、好正噶角度好大风好舒服@kawaii_65 ​,0
9,话说经某报导去了广州海珠湖，环境还不错，很大风，然后全程就是走，很累。打算下次来租个单车什么的，却发现这海珠湖，说是绿道，区然是不准骑车进的！！！但现实是来来往往骑着地铁及园内单车却通行无阻，被禁止的只有自己踩来的单车，门口停了一堆。真想找人解释一下，指示牌是什么意思？歧视么？！ ​,0
0,(2/2)踩单车游广州 海珠桥！2人踩单车！丫好大风好太阳！正呀！ ​,0
12,好大风好大雨，报位置，你们那边下雨了嘛？我先报，广州海珠区 ​,0
2,哗..点解我出面可以咁大风咁冻㗎？！即刻泡个「老疆」驱下寒先..我在这里：#广州市-海珠区# ​,0
0,我在这里：#广州市-海珠区#这里挺舒服...大风到啊 ​,0
7,高考英语快要开始，肇庆市区、封开、德庆、怀集都相继发布了雷雨大风预警信息，希望不会影响英语听力考试中午的阵雨让气温下降了不少，灰常适合童靴们超常发挥！ ​,9
0,#广州身边事#【冷空气今夜抵达 广州两区已启动寒冷黄色预警】较强冷空气已登陆广东，今夜间抵达广州，过程降温达6～8℃，局部可能伴有雷电、雷雨大风等强对流天气。截止发稿，花都和从化均已启动寒冷黄色预警。 网页链接 ​,0
0,"大风吹...天兔，好凶勐！下午通车吧...我在这里:#广东省,深圳市,南山区,宝安大道# 我在:|前海路 ​",0
0,yy88ww88FM106.1-广州应急广播提醒您：#广州天气预警#【雷雨天气提示】目前，有雷雨云团在黄埔区上空，并继续向西南方向移动，晚些时候可能给广州中心城区带来一些降水，黄埔、从化、花都区雷雨大风蓝色预警信号正在生效，请市民注意防御。#天气话你知##广州身边事# ​,0
1,台风接二连三，供电局的蜀黍们也是操碎了心，怕线路底下的高杆植物打到电线上发生故障，赶在大风大雨到来之前进行清障，保障安全用电！@肇庆供电 @广东电网 @南网50Hz @爱封开 ​​​​,1
15,【深圳市取消大风预警】大风蓝色预警信号生效期间，我市普遍出现8级以上瞬时大风，南山大学城记录到全市最大瞬时风33.8米/秒。目前风力逐渐减弱，市气象台于13时在全市取消大风蓝色预警。 ​,6
9,【清城区雷雨大风蓝色预警】目前广州从化、花都方向有雷雨云团移近清城区，预计清城区未来2小时有强雷雨天气，并伴有6到7级阵风和短时强降水。清远市气象台于7月16日14时59分发布雷雨大风蓝色预警信号，请注意防风防雷防雨。 ​,0
19,"等待着天气好转，等待着不要大风，等待着最终结果！老天不要这样子玩好吗？我在这里:#广东省,深圳市,南山区,高新南十一道# 我在:|滨海大道辅... ​",0
2,深圳的天气真分明，一会儿大太阳，蓝天白云；一会儿阵雨大风。原以为一个人爬南山很傻，其实很多人和我一样。只怪自己体质太差，走到山脚就累的，爬了十分钟就喘到不行，无终而反！ 我在:|沿山路 ​,0
2,"我在这里:#广东省,深圳市,南山区,南头街#晚上散步 大风 我在:|桃园路 ​",0
0,FM106.1-广州应急广播提醒您：#广州天气预警# 在肇庆上空有较强雷雨云团发展并靠近广州市花都区，现在至晚上，花都区天气不稳定，有雷阵雨，局部大雨，并伴有雷电和6-7级左右阵风，花都区雷雨大风蓝色预警信号生效。另外，从化区、增城区暴雨黄色预警信号生效。##广州身边事# ​,0
58,#小编8天气# 6小时累积雨量……小伙伴们注意防雷防雨防大风，从化的小伙伴们还得注意防山洪及地质灾害！ ​,14
0,#广州生活# 【“天鸽”来袭！珠江潮位百年一遇 广州1680个工地停工】除了降雨大风，风暴潮也是此次台风给广州带来的影响之一。受台风风暴潮影响，珠江黄埔段录得2.90米的风暴潮水位，创历史最高纪录达到100年一遇。网页链接 ​,0
2,【抽签获学位？全家彻夜排队】昨晚大风带雨，深圳市南山中英文学校门口却热火朝天，为孩子就读小学报名排队的家长多达上百人。一位家长代表说，学校在昨晚7点左右突然贴出告示称今年的招生方案改为抽签，家长们非常不满但仍坚持排队。网页链接 深圳特区报 评：这年头上个学也不容易啊！ ​,0
0,真是的，现在的教育怎么就使我们那么的受伤呢？？？？？？？？在为深圳南山区某学校门外为孩子排队等待学位的家长们而担心，因深圳今晚有大风和小雨。。。。。。。。。社会发展快就没有太多考虑到我们的下一代的就学发展，主要原因是？？？？？？？？？？？？？？？？？？？？？？？？？？ ​,0
11,【深圳今年首场雷雨“拍马杀到”】@深圳天气 刚刚发布全市陆地和海区发布雷电预警：预计雷雨云团将从宝安开始自西向东影响我市，并伴有短时强降水和瞬时大风。这是深圳今年的第一场雷阵雨，宝安和南山的朋友们，你们那开始下了么？情况如何？（欢迎上传照片并@深圳新闻网 ） ​,0
33,#天气话你知# 目前强降水回波位于从化的南部和增城北部，从化、增城雷雨大风蓝色、从化暴雨黄色预警信号生效中，佛山方向还有回波向城区和白云移动，正值下班高峰期，大家要注意交通安全 ​,8
45,#天气话你知#花都、从化已发布暴雨、雷雨大风预警，这两个地区将最先受到影响。市区要等到7点前后了，泥萌下班记得早点回家，小心别被大雨直接堵门回不去了 ​,5
14,#小编8天气# #13号台风天鸽# 龙虾图又来了~雷雨云团继续向西，并伴有7级左右的阵风，目前广州市区、黄埔区、番禺区、南沙区雷雨大风蓝色预警信号正在生效，请当地的小伙伴们注意防雷防雨！ ​,7
0,FM106.1-广州应急广播提醒您：#广州天气预警# 【黄埔区雷雨大风蓝色预警信号】受来自增城区上空移近的雷雨云团影响，预计未来1-2小时，黄埔区转雷阵雨，局部雨势较大，并伴有7级左右阵风，黄埔区雷雨大风蓝色预警信号正在生效。晚高峰，请市民注意防雷防雨防风，注意交通安全。#天气话你知# #广州身边事#,1
0,【雷雨大风来啦！】街坊们注意啦！受番禺、黄埔方向雷雨云团移近影响，预计1-2小时广州市区有雷雨，局地雨势较大并伴有6级左右阵风。 ​,0
12,#微提醒#【雷雨大风来啦！】街坊们注意啦！受番禺、黄埔方向雷雨云团移近影响，预计1-2小时广州市区有雷雨，局地雨势较大并伴有6级左右阵风。街坊们请注意做好防御措施，窗外、阳台的重物神马的记得收好哦！ ​​​​,2
0,"又是大风又是下雨，你妹的！我在这里:#广东省,深圳市,南山区,留仙大道# 我在:|石鼓路 ​",0
6,记不清有多久没骑自行车了，在某人的盛情邀约和我的极力争取下目的地从南山改到了深圳湾公园。大风天，逆风骑行的感觉真好，我说觉得自己像海燕了，某人说充其量也就是只海豹 ​,0
24,【深圳市雷电预警】预计未来2小时我市西部和中部大部分地区先后转雷阵雨，局地雨势较大并伴有短时大风，深圳市气象台于28日22时30分在宝安、光明、南山、福田和龙华发布雷电预警，注意防雷，建议户外易燃、易爆作业停止。 ​,0
3,#今日南方#“大火箭”运抵海南文昌；“蛟龙”带回珍贵生物样品；广州从化马场将于9月投用；注意！明后两日又有雷雨大风；国家二级保护动物糙齿海豚江门遇险；微信为啥在俄罗斯被封锁？|第A01版：... ​,11
12,好大风啊！终于结束了今天的深圳一日游…贯穿龙岗-龙华-福田-南山-宝安-罗湖-盐田…途经丹竹头-杨美-车公庙-西丽-岗厦-三家店… 我在#盐田区政府# 网页链接 ​,0
4,实况飑线明显快于预期。昨晚20时至08时，韶关、清远、肇庆、云浮、茂名以及珠三角出现了短时强降水、雷雨大风等强对流天气，肇庆怀集、清远连州、广州花都、从化等地部分站点出现了11级雷雨大风，广州从化区鳌头镇山心村最大阵风39.9m/s（13级），最大小时雨强40-60毫米，茂名高州市岗花镇达61.0毫米。 ​,2
2,"我在这里:#广东省,深圳市,南山区,环北路#骑行四十分钟顶着大风从保税区骑到南山体育馆 留爪 我在:网页链接 ​",0
3,"我这里雨下的特么大，刮大风，公路很多树都倒了，你们 有没有 有没有  我在这里:#广东省,深圳市,南山区,留仙大道# 网页链接 ​",0
0,"我在这里:#广东省,深圳市,南山区,爱榕路#早。。向环卫者们及大风雨中仍坚持工作者致敬！ 网页链接 ​",0
10,我在这里:#星巴克 Starbucks (南山书城店)#深圳的朋友们今天真开心 大风大雨 人走都走不了 网页链接 ​,0
0,今天下午冒雨从广州到深圳，一路历经小雨到大雨，然后暴雨，小风到大风，然后狂风的过程。晚上在南山吃饭后，来到大梅沙附近的朋友家，开车都能感觉到台风的威力，越近海边风越大，两吨重的车居然有被横风晃动的感觉。近距离感受一下台风，也是不错的，当然安全第一。 ​,0
0,【【天气预警】广东省广州市从化市气象台发布雷雨大风蓝色预警】 |广东省广州... ​,0
37,#小编8天气# [右边亮了]目前桂粤交界处有“青菜炒鸡蛋”逐渐东移南压，预计20时后开始影响广州西北部，花都、从化区降雨概率大，以小雨为主，另外，局地可能伴有6级左右雷雨大风~泥萌准备好了吗？ ​,14
10,今天凌晨1：30分，深圳，南山，大风大雨，电闪雷鸣。您感觉到了吗？（图：@_尛嘧蚌o ） ​,0
0,#从化资讯# 强冷空气来啦!今天起，强冷空气将给广州带来明显降温和大风今天的从化白天到夜间，阴天为主，局部有小雨，9到18度，相对湿度72%到90%，北风4级。[风]出门记得添衣哦 ​,0
0,咱们家的做发型就算开一小时的法拉利开蓬跑车，大风刮也纹丝不动#广州新娘跟妆##佛山从化顺德韶关清远花都跟妆##十月新娘跟妆# |广州·晓港 ​,1
0,发表了博文《台风走了明起高温又来》昨日，受副热带高压边缘不稳定气流影响，广州市出现了雷阵雨局部大雨，并伴有6到8级短时雷雨大风。花都区炭步镇录得全市最大雨量30.0毫米；从化市鳌头镇录得广州市最大阵风|台风走了明... ​,0
19,我在这里: #深圳市-南山区#今天和宝宝去看泰坦尼克号咯'能和自己爱的人一起携手看这部电影'就算外面再大风大雨也值得'纪念日快乐'亲爱滴宝宝@xiao_ZH子涵 网页链接 ​,0
38,大风从南山刮起，老深圳，新深足，把根留住！希望从风鹏升起！风鹏足球队肩负着复兴深圳足球的重任，新赛季全体将士整装待发，兵发名将，剑指中甲！和全体关注深圳足球，深圳球迷的所有支持者一起，努力实现自己的目标和梦想。加油，深圳足球！加油，深圳风鹏足球队！ ​,0
3,我在这里:#深圳市-南山区#大风，骑的远点居然有这好地方，下次带上咖啡平板来晒月亮。 网页链接 ​,0
2,"#一张图证明风很大#深圳今天下午也刮起了大风...明天计划要去爬南山,如果这么大风的话,就想作罢了...纠结啊!!! ​",0
0,我在这里:#深圳市-南山区# 新年南山登高，感谢清洁员;感谢79高龄老人;感谢大风，大风，风。。 网页链接 ​,0
1,甜美的脸，今晚一个人在深圳散步，曾经的南山区，华侨城，我们开车饮红酒，你喂我吃寿司的日子，触景生情加上又冻又大风，这场面经典到痴线。 ​,0
3,出门以为热。穿的好清凉、但是。。但是。。真的好大风。我在这里: #深圳市-南山区# ​,0
0,【台风走了明起高温又来】昨日，受副热带高压边缘不稳定气流影响，广州市出现了雷阵雨局部大雨，并伴有6到8级短时雷雨大风。花都区炭步镇录得全市最大雨量30.0毫米；从化市鳌头镇录得广州市最大阵风20.8米每秒（8级）。|网页链接 ​,0
0,今天又开始降温，刮起了大风，这家烧味让我热起来#广州美食##花都美食##花都# |今天又开始... ​,0
4,走在深圳的街道上，有穿短袖的、有穿长袖的、也有穿风衣的……昨天是夏天，今天直接进入冬天了深圳是一天有四季，关键是每个地方还不一样，罗湖晴天，龙岗就下雨了，这在深圳正常啦哈，开启入冬模式，天空湿冷，偶尔还夹杂着大风，吹散了雾霾…… |深圳 ​,3
0,#深圳交警一线##深圳交警观察# @深圳交警 @深圳龙岗交警 @深圳交警车管所@深圳交警机动训练大队 #深圳交警提醒#  连续三张罚单，一罚就是1000，我至今都没有收到一张纸质罚单，一条短信就是1000块，做深圳交警真威风，说罚就罚，哪天开心哪天罚，我的纸质罚单呢？都是在社会上打拼的，谁的钱都不是大风刮来的，这是不是天冷快过年了，深圳交警没钱过年了吗？拿咱百姓的钱不当钱，简直草菅人命。 |深圳·坂田...,0
2,龙岗突然的大风雷雨，吓坏了@深圳天气 ​,1
0,#我的照片会发光#过了12点就饿得睡不着，都不知道晚饭吃哪里去了然后这个点骑单车来回三四公里去麦当劳叔叔家打包汉堡回家，有种夜礼服假面越狱即视感深圳龙岗这边因为台风影响下了一天的暴雨，刮大风的，外卖店家都不送，真是太不给力了 ​,0
0,艾利要来了，大家准备好姿势没……我在龙岗站着恐怕挡不住，还是躺着好了，罗湖、福田、南山、宝安、龙华的朋友们，看你们自己了…… // #天天快报# 《龙岗亲注意：台风“艾利”杀到，深圳将迎大风＋暴雨！》网页链接 ​,1
4,【台风逐渐偏离  电站状态安全】今天早上05时，今年第4号台风“妮妲”位于北纬22点6度，东经114点3度，经过深圳市龙岗区内，中心附近最大风力12级，达到每秒33米的风速，中心最低气压为975百帕，8级大风范围半径约200公里。预计，“妮妲”将以每小时20-25公里的速度向西偏北方向移动。台风过境期间，基地六台机组始终保持安全状态，电站将严格按照运行技术规范及电网要求，继续全力以赴做好防台的相关工作。近年来，大亚湾核电基地曾经历“海鸥”、“天兔”、“杜鹃”、“莫拉菲”等强台风考验，在检验应急能力同时也积累了丰富的经验。,9
0,#深圳大风# 华中师范大学龙岗附属中学*高一五班*2016年4月13日*星期三*天气：狂风大作，倾盆大雨* 吹呀吹我的骄傲放纵，平地一声雷呀[震惊] 下面展示我们班同学受到惊吓后的样子： ​,4
0,没人值班吗？刚刚南沙区被红波扫过，龙穴岛一小时雨量32毫米，万顷沙镇阵风达到八级，南沙区居然不发暴雨黄色或者雷雨大风蓝色预警？现在强雷雨云团正在北上，影响黄埔和增城，你们不发预警吗？@广州天气 @广东天气 |广州·江南... ​,0
0,|龙的承诺-...，#龙的承诺-大风刮过[图书]#我正在#亚洲好书榜#为大风刮过的新书《#广州·黄埔区[地点]#》打榜！粉丝力量，引领畅销。小伙伴们一起帮好书上头条！    「夜晚来临，他走在黝黑的街道上，对即将到达的地方充满期待。那里，命运正等着他。　　——《幽禁城堡》第一幕第二节」 |广州·黄埔...,1
0,|广州·华苑...，今天大暴雨又大风～～ |广州·华苑... ​,0
0,广州市黄埔区港湾路大风将二棵大树连根拔起，路过的公交车不幸被压，危险就在身边！看似天灾，实为人祸！幕后黑手是市政所为！一条好路一年连挖三次！附近商店有苦难言。 ​,0
3,目前，正有一波雷雨云团自东向西逐渐移动，在外面的伙伴们注意了！广州市黄埔区蓝色雷雨大风预警信号生效，请市民注意防范！ ​,1
3,前面两张是广州黄埔那边的，后面两张，我校校园的。 2016年4月12日凌晨大风吹刮下的影响。  安全很重要。请大家重视安全，不要在雷雨大风天气到树下，路过都得注意避开。 ​,0
0,"#我们的广州城事# 昨天清晨5时40分许,广州市突遭大风暴雨侵袭。黄埔区长洲岛与外界连接的唯一陆路通道赤坎桥一度被倒伏的树木阻隔,至当天上午11时许才复通。新快报记者了解到,黄埔区长洲街在事发时录得最大阵风39.9米/秒(13级),至于现场是否发生龙卷风,气象专家正在勘查,一有鉴定结果将向社会公布。 ​",0
0,. 风一夜雨一夜风风雨雨 ===（求下联）…… . （  广东及广州因受台风影响近日夜狂风暴雨及大风大雨…… ） 图文：黄埔造船邓荣富 / 2015.10.5. ​,0
0,【雷雨大风来啦 请注意防范！】街坊们注意！@广州天气 提醒，目前有波雷雨云团从东南方向移来，预计未来两小时，广州市番禺区、南沙区、黄埔区、海珠区等地有雷雨，并伴有大风。午后要外出的街坊，请记得随身带上雨具并注意交通安全，也提醒一下身边的朋友咯！@中国广州发布 ​,2
0,【今起数天广东雷雨明显 局部伴雷电大风】 今晨8时，全省共有6个自动气象站录得100～250毫米大暴雨，广州黄埔区新造镇录得全省最大雨量122.1毫米，今日早晨珠江三角洲南部有阵雨或雷雨，局地雨势强烈，其余市县晴天间多云，局部有阵雨。南方日报讯（记者/谢庆裕）昨日午后开… 网页链接 ​,0
2,#微提醒#【受台风影响，水巴已全线停航】受台风“威马逊”影响，广州港4号区域（黄埔大桥以内区域）现已挂起2号风球，24小时内本港区域将有6-7级大风。@广州交通 称广州市水上巴士已全线安排停航，正在行驶的船舶按规定就近湾泊。 ​,5
48,据气象部门公布，我省昨日进入强降水多发期。市教育局一直密切关注全市天气情况并及时部署，昨晚21:00按气象预警，通知雨量较大的天河、黄埔、花都、南沙根据区域天气实际情况，确定是否停课及范围。目前广州暴雨、大风预警已解除。由于汛期天气不稳定，请各区教育局及时关注最新天气预报，注意防御。 ​,1
0,今天超级开心的，把单车改成双层巴士，特别棒大风凉爽看到不一样的广州塔赤岗塔海印桥等等~黄埔村的美食，饱了口福~脆脆的蛋卷，好看的明信片，煲仔糕，牛杂鱼蛋，芭蕉，姜撞奶，还有糖葫芦~哈哈~精彩无线，喜欢你知秋@茶找叶知秋 我在:|琶洲新马路 ​,2
0,超级久之前的广州一日游...坐双层巴士去黄埔古港.第二层好大风的说...[挖鼻屎] ​,1
0,广州还不是很大风大雨……黄埔区哦XXXXXD ​,0
0,#特别天气提示##雷暴警告#广阔雷雨云带正在从南至北移近广州，预料广州市区以及黄埔、萝岗将出现大雨与几阵雷暴，敬请注意！ 本次降水或会有忽如其来的大风，请多加警惕 ​,0
2,广州黄埔是不是常年都那么大风的啊，昨天把太阳伞给掀了，今天把两百斤的柜子掀了 我在:|黄埔东路 ​,0
13,"#最街拍档#【突发报道：大风大雨下的广州】拍档记者接到报料，目前黄埔区宏明路有大树压倒在公路。增城新塘也有拍档的家里屋顶，因为刚刚有龙卷风将瓦顶都吹光了！开发区赵溪路也报料说刚发生龙卷风,有五六个人受伤, 有十几台车被砸坏了。宜家市内多处倒树，暨大也有教室玻璃被风刮跌落地。图via网友 ​",1
2,"广东黄埔醒狮队位于广州黄埔姬堂村,在本年3月18日,因大风将一棵过百年的老木棉树部分分枝折断,正好压坏了我们的训练基地门口,因而是我们被迫暂停训练,我们已经寻求过村委和园林局,至今均无人理,现场还是我们自己报消防清理,我们为村为区为市争光,可一直被忽略@新闻日日睇 @G4落力帮 我们该如何处理???? ​",0
1,好消息！【雷雨大风预警解除】过去3小时，广州市区普遍出现了强雷雨，并伴有7到8级阵风，黄埔军校测站录得最大阵风为8级。各位遇到水浸，仍然可以随手拍下，报料给我们记者@杨雪怡SHERRY ​,1
0,"好大风啊，感觉轻飘飘的。我在这里:#广东省,广州市,黄埔区,开发大道# 我在:|沙涌大街 ​",0
15,广州观光车出发！黄埔古村终点站。。坐上层，好够大风啊，好傻啊！仲有19个站，表弟，你害人啊！好够冻啊 ​,0
0,"超级我在这里:#广东省,广州市,黄埔区,开发大道#无敌大风，劝大家不要出门@呀银_Yan [雪人][雪人][手套][温暖帽子][温暖帽子][温暖帽子]寒冷。我快比吹走 我在:|开发大道 ​",0
3,"我在这里：#广东省,广州市,黄埔区,港湾路#怎么那么大风 网页链接 ​",0
0,"I am here:#广东省,广州市,黄埔区,广海路#这是一条泥尘滚滚的路，大风起兮，尘飞扬！ 我在:网页链接 ​",0
0,"昨早8时许，暴雨大风仍肆虐广州，黄埔大道等隧道水浸。深圳受狂风袭击，全市3,000多树木被强风吹倒，造成交通拥堵，某小区一棵五层楼高、直径近一米大树，竟被从根部吹断。深圳机场因台风影响，前晚取消进出港航班120个，备降5架次。 ​",0
1,"#微博看广州#【市区多路段水浸 树木侧倒】@广州交警 :现时广州市区内多个路段因水浸、树木侧倒导致行车缓慢,请各位驾车人士注意安全,听从现场民警的指挥。暴雨和大风仍在肆虐羊城,不少树木、电线杆被风吹倒在地,而广州黄埔大道等隧道还出现了水浸。图via pinkynancy<各位街坊出行要注意安全啊> ​",0
4,吓昨夜台风的到来，导致广州大风大雨，早上早早起床，没想到在黄埔大道还是看到N多红色的车尾灯，塞了。。。 网页链接 ​,0
1,好大风.好冷可是这一点也阻挡不了麦当劳姐姐的热情我和嘉玲姐姐在这里：#广州市黄埔区南岗海地幼儿园# ​,0
9,太大风了，吹到我有点头疼，岩先啪左粒药我在这里:#广州市-黄埔区# 网页链接 ​,0
1,我在这里：#广州市-黄埔区#今日去左隔离屋痴餐－铁板烧＊不过好大风lor(^O^) ​,0
14,【雷雨提醒】受雷雨云团影响，未来3小时新会、江海、蓬江区及鹤山市雷雨持续，伴有短时大风和短时强降水，请注意防御。江门市气象台10月1日11时发布 ​,2
10,【江门未来几小时有雷雨！！】还记得昨天下班时被雷雨支配的恐惧吗今天下班时段雷雨将再度来袭大家要注意防御哦目前，顺德一带有雷雨云团发展，预计未来3小时蓬江、江海、新会和鹤山将出现雷雨天气，伴有短时大风和雷电，请注意防御。（江门市气象台31日16时41分发布）,47
2,【天气实况】18时前后在顺德、中山方向有雷雨云团发展，伴有6-7级短时大风，预计未来1-2小时向蓬江、江海、新会东部靠近，时值下班，请注意防范。江门市气象台30日18时发布 ​,5
11,【解除江海雷雨大风橙色、高温橙色预警】受台风“天鸽”外围环流降水影响，本地高温缓解；同时目前雷雨大风天气已减弱。江门市气象台解除蓬江区雷雨大风橙色、高温橙色预警信号。 ​,4
0,【天气】雷雨提醒一大坨雷雨云团往北推，新会已受影响，局地出现了7级瞬时大风，蓬江江海、鹤山的朋友赶紧躲雨避雷了！ ​​​​（来自：江门天气 ） ​,0
0,风雨中的坚守7月26日18时38分，江门市气象台发布蓬江区雷雨大风黄色预警信号。我区出现强雷雨天气，局地伴有8到10级阵风，并伴有强雷电。受短时强降雨和大风影响，蓬江城区发生多宗树木倒下和折断事故。蓬江区城管局践行“强基础、转作风、树形象”行动精神，立刻启动应急预案，第一时间组织绿化抢险队伍，局领导亲自指挥开展应急排险工作，区绿化管理所、区公园管理所、各标段迅速投入到绿化应急抢险工作中来。区绿化管理所工作人员迅速对管辖公园展开巡查，并及时上报巡查情况。绿化应急队伍以先急后缓的工作原则，先清理市区阻碍交通的倒树及断枝，清理工作一直持续到深夜。7月27日，区绿化管理所及各标段马不停蹄地到管辖路段开展检查，并安排人员对昨晚因狂风暴雨导致的倒树及断枝开展后续清理工作。截至7月27日下午5时，蓬江城区主次干道和滨江大道的断枝和倒树基本处理完毕。我们将及时总结本次绿化应急抢险工作经验，不断优化应急方案，提升应急工作水平，守护好美丽蓬江。,0
2,【天气实况】上午的小范围降水已经加强了不少，未来1-2小时在台山、开平、恩平、新会雨势较大，并趋向江海、蓬江、鹤山。提醒在户外的朋友遇到雷雨时及时躲避，提防雷电、短时大风。江门市气象台5日12时发布 ​,2
8,热极生雨。。。。热雷雨来了。。蓬江、鹤山的朋友，注意防雷防雨，还有局地大风 ​,3
8,#暴雨# 【暴雨袭击江门】据江门气象台消息，目前我市各地预警信号生效情况如下：雷雨大风黄色预警：蓬江、江海、新会、鹤山、开平、恩平、台山；暴雨黄色预警：蓬江、江海、鹤山。目前，蓬江区雨势较大，其他地区的小伙伴，你们那的情况怎样？ ​,8
12,【天气实况】目前强雷雨正在影响我市中北部，全市雷雨大风黄色预警信号已生效，鹤山、蓬江、江海暴雨黄色预警信号也正在生效，预计未来3小时降水持续，正值上班（学）高峰期，市民朋友们出行时一定要注意交通安全。 ​,4
7,雷雨大风经过蓬江区时……新会、台山的朋友要注意了！ 秒拍视频 . ​,8
0,#江门暴雨# 【最新天气情况】昨夜至今晨，蓬江、江海出现雷雨大风天气，仓后街道录得15米/秒（7级）极大风。过去的24小时中，月山镇电影院录得最高降雨量141.4毫米。目前，新会、台山、开平、恩平气象台仍发布暴雨橙色预警信号。 ​,2
3,【雷雨提醒】过去三小时荷塘、外海附近已出现暴雨，预计未来2-3小时仍有强雷雨影响，蓬江、江海雷雨大风蓝色预警和暴雨黄色预警正在生效，请继续注意防御雷电、短时大风和强降水。江门市气象台10日5时25分发布 ​,1
1,【闪电出没 雷雨频繁 周末渐转晴热天气】 昨天下午18时20分，江门市气象台发布雷雨大风蓝色预警信号，天空很快下起强雷雨并伴有短时大风。19时30分，雨势稍停后，蓬江区东北边闪电密布，蓝云翻涌，与夜幕下的江门演艺中心共同组成一幅瑰丽的画面（图片为记者用相机所记录十分钟内闪电出现位置合成）。 ​,0
0,【江门气象台发布强雷雨警报】受对流云团影响，预计未来蓬江、江海区部分地区将出现强雷雨，局部伴有短时大风、强降水等强对流天气，请注意防御。江门市气象台12时13分发。 ​,1
0,#微提醒#根据江门气象台14时58分发布的雷雨大风蓝色预警信号，蓬江区、江海区的部分地区已出现7级大风，并伴有强雷雨，未来2小时雷雨大风天气仍将持续，请大家注意雷雨天用电安全，在室外的亲们更要注意人身安全喔！如遇停电或者其他用电问题，请致电95598服务热线，我们将第一时间为您服务！ ​,0
0,据江门市气象台预告，今天7-9时蓬江、江海区将有9级或以上雷雨大风发生，并伴强降水。小编出门时候，乌云密布，如同黑夜，小编提醒各位，除了关心那个#周一见#外，格外留意天气的变化，注意安全！并发挥你随手拍的光荣传统，拍下照片 @江视新闻 告诉我们你那情况。 ​,0
1,外面已经横风横雨，行雷闪电先讲你听【江门雷雨大风蓝色和暴雨黄色】预计蓬江区、江海区将有强降水发生，阵风可达8级。江门气象台30日发布雷雨大风蓝色和暴雨黄色预警信号…………嗱！呢d咪叫天气“预报”啰[挖鼻屎] ​,0
3,"【温馨提示】江门气象台预计蓬江区,江海区即将有雷雨大风发生,阵风可达7-8级,并伴有强雷电,路面能见度较差，敬请注意安全驾驶，保持安全车速和安全距离，慎防追尾。 ​",0
0,江门蓬江倾盆大雨，伴随大风闪电，点解不见气象台发预警？ ​,0
1,「巴士晚安」[天气预警]【特别提醒】预计未来1到2小时蓬江区、江海区、新会区和鹤山市将出现强雷雨，间中伴有短时大风。江门市气象台21时22分发布强雷雨警报。各位晚安[打哈气] ​,0
17,对@0-0我系BIG蚊 说：【特别提醒】预计未来1到2小时蓬江区、江海区、新会区和鹤山市将出现强雷雨，间中伴有短时大风。江门市气象台21时22分发布强雷雨警报。有甘噶事？ ​,0
6,"尼玛为毛江边甘大风啊我在这里:#广东省,江门市,蓬江区,109乡道# 我在:网页链接 ​",0
14,"亲爱的，好看不？今日晚黑我冒着大风大水去买噶@PP佩珊 @娴小姐丶 @刘佩琪丶 @E_va张佩仪 @ethel-s @Gillina-Chinman @yeung-twotwo 我在这里:#广东省,江门市,蓬江区,星河路# 网页链接 ​",0
3,【特别提醒】江门市气象台发布：过去6小时鹤山市、蓬江区北部和台山市南部已出现强雷雨天气，局地有短时大风，现雷雨明显减弱，从5时15分起强雷雨警报解除。 ​,0
0,【江门荷塘一厂房坍塌】5月4日下午5时左右，江门市蓬江区荷塘镇霞村遭受短暂龙卷暴流雷雨大风吹袭，造成所在地的东达玻璃厂约1000平方米的钢结构厂房坍塌、人员被困。近段时间江门不断出现天收，天要行道，伤天害理的勿做呀！ ​,0
21,【荷塘一厂房坍塌成因分析】5月4日下午5时左右，江门市蓬江区荷塘镇霞村遭受短暂雷雨大风吹袭，造成所在地的东达玻璃厂约1000平方米的钢结构厂房坍塌、人员被困。经市气象局现场调查，实地查看后认定，造成破坏的不是龙卷风，而是另一种天气现象雷雨大风中的下击暴流。(@江门天气) ​,0
